Stagione,Calciatore,Squadra,Età,Partite Giocate,Minuti Giocati,Reti,Assist,Reti Non Su Rigore,Rigori Tirati,Ammonizioni,Espulsioni,Ruolo?
2021-22,Kelvin Amian,Spezia,23.0,32.0,2.646,1.0,1.0,1.0,0.0,9.0,2,Dif
2021-22,Nadiem Amiri,Genoa,24.0,13.0,683,0.0,1.0,0.0,0.0,0.0,0,Cen
2021-22,Nadiem Amiri,Genoa,24.0,13.0,683,0.0,1.0,0.0,0.0,0.0,0,Att
2021-22,Ethan Ampadu,Venezia,20.0,29.0,2.282,0.0,3.0,0.0,0.0,13.0,2,Cen
2021-22,Ethan Ampadu,Venezia,20.0,29.0,2.282,0.0,3.0,0.0,0.0,13.0,2,Dif
2021-22,Sofyan Amrabat,Fiorentina,24.0,23.0,944,1.0,0.0,1.0,0.0,6.0,0,Cen
2021-22,Felipe Anderson,Lazio,28.0,38.0,2.888,6.0,8.0,6.0,0.0,2.0,0,Att
2021-22,Ebenezer Annan,Bologna,18.0,1.0,25,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Cristian Ansaldi,Torino,34.0,19.0,691,0.0,3.0,0.0,0.0,2.0,0,Dif
2021-22,Janis Antiste,Spezia,18.0,18.0,796,1.0,0.0,1.0,0.0,0.0,0,Att
2021-22,Mattia Aramu,Venezia,26.0,32.0,2.100,7.0,5.0,4.0,3.0,6.0,0,Cen
2021-22,Mattia Aramu,Venezia,26.0,32.0,2.100,7.0,5.0,4.0,3.0,6.0,0,Att
2021-22,Marko Arnautović,Bologna,32.0,33.0,2.694,14.0,1.0,12.0,2.0,6.0,0,Att
2021-22,Tolgay Arslan,Udinese,30.0,30.0,1.658,1.0,0.0,1.0,0.0,9.0,0,Cen
2021-22,Kristoffer Askildsen,Sampdoria,20.0,19.0,754,0.0,0.0,0.0,0.0,5.0,0,Cen
2021-22,Kristjan Asllani,Empoli,19.0,23.0,1.353,1.0,1.0,1.0,0.0,2.0,0,Cen
2021-22,Emil Audero,Sampdoria,24.0,29.0,2.560,0.0,0.0,0.0,0.0,2.0,0,Por
2021-22,Tommaso Augello,Sampdoria,26.0,36.0,2.395,1.0,1.0,1.0,0.0,0.0,0,Dif
2021-22,Ramzi Aya,Salernitana,30.0,2.0,135,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Kaan Ayhan,Sassuolo,26.0,23.0,1.354,1.0,0.0,1.0,0.0,2.0,1,Dif
2021-22,Milan Badelj,Genoa,32.0,34.0,2.844,1.0,0.0,1.0,0.0,4.0,0,Cen
2021-22,Nicola Bagnolini,Bologna,17.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0,Por
2021-22,Issa Bah,Venezia,19.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Nedim Bajrami,Empoli,22.0,35.0,2.054,6.0,5.0,3.0,3.0,3.0,0,Cen
2021-22,Nedim Bajrami,Empoli,22.0,35.0,2.054,6.0,5.0,3.0,3.0,3.0,0,Att
2021-22,Tiémoué Bakayoko,Milan,26.0,14.0,501,0.0,0.0,0.0,0.0,3.0,0,Cen
2021-22,Tommaso Baldanzi,Empoli,18.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Keita Baldé Diao,Cagliari,26.0,26.0,1.229,3.0,1.0,3.0,0.0,2.0,0,Att
2021-22,Fodé Ballo-Touré,Milan,24.0,10.0,446,0.0,0.0,0.0,0.0,2.0,0,Dif
2021-22,Filippo Bandinelli,Empoli,26.0,35.0,1.955,2.0,3.0,2.0,0.0,10.0,0,Cen
2021-22,Mattia Bani,Genoa,27.0,17.0,1.211,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Antonín Barák,Hellas Verona,26.0,29.0,2.340,11.0,4.0,7.0,4.0,4.0,0,Cen
2021-22,Antonín Barák,Hellas Verona,26.0,29.0,2.340,11.0,4.0,7.0,4.0,4.0,0,Att
2021-22,Francesco Bardi,Bologna,29.0,2.0,177,0.0,0.0,0.0,0.0,0.0,0,Por
2021-22,Nicolò Barella,Inter,24.0,36.0,2.913,3.0,11.0,3.0,0.0,9.0,0,Cen
2021-22,Musa Barrow,Bologna,22.0,34.0,2.134,6.0,6.0,6.0,0.0,0.0,0,Att
2021-22,Musa Barrow,Bologna,22.0,34.0,2.134,6.0,6.0,6.0,0.0,0.0,0,Cen
2021-22,Daniele Baselli,Torino,29.0,6.0,150,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Daniele Baselli,Torino,29.0,6.0,150,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Daniele Baselli,Cagliari,29.0,9.0,290,0.0,1.0,0.0,0.0,1.0,0,Cen
2021-22,Toma Bašić,Lazio,24.0,29.0,982,0.0,2.0,0.0,0.0,3.0,0,Cen
2021-22,Alessandro Bastoni,Inter,22.0,31.0,2.311,1.0,2.0,1.0,0.0,4.0,0,Dif
2021-22,Simone Bastoni,Spezia,24.0,31.0,2.288,3.0,3.0,3.0,0.0,5.0,1,Cen
2021-22,Simone Bastoni,Spezia,24.0,31.0,2.288,3.0,3.0,3.0,0.0,5.0,1,Dif
2021-22,Rodrigo Becão,Udinese,25.0,35.0,3.130,2.0,1.0,2.0,0.0,10.0,0,Dif
2021-22,Valon Behrami,Genoa,36.0,10.0,311,0.0,0.0,0.0,0.0,3.0,0,Cen
2021-22,Valon Behrami,Genoa,36.0,10.0,311,0.0,0.0,0.0,0.0,3.0,0,Att
2021-22,Vid Belec,Salernitana,31.0,23.0,1.938,0.0,0.0,0.0,0.0,1.0,0,Por
2021-22,Raoul Bellanova,Cagliari,21.0,31.0,2.496,1.0,2.0,1.0,0.0,3.0,0,Dif
2021-22,Raoul Bellanova,Cagliari,21.0,31.0,2.496,1.0,2.0,1.0,0.0,3.0,0,Att
2021-22,Andrea Belotti,Torino,27.0,22.0,1.371,8.0,1.0,5.0,3.0,1.0,0,Att
2021-22,Marco Benassi,Fiorentina,26.0,6.0,158,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Marco Benassi,Fiorentina,26.0,6.0,158,0.0,0.0,0.0,0.0,1.0,0,Cen
2021-22,Marco Benassi,Empoli,26.0,12.0,382,0.0,0.0,0.0,0.0,1.0,0,Cen
2021-22,Filip Benković,Udinese,24.0,2.0,8,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Filip Benković,Udinese,24.0,2.0,8,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Ismaël Bennacer,Milan,23.0,31.0,1.525,2.0,1.0,2.0,0.0,7.0,0,Cen
2021-22,Rodrigo Bentancur,Juventus,24.0,19.0,1.155,0.0,1.0,0.0,0.0,1.0,0,Cen
2021-22,Alessandro Berardi,Hellas Verona,30.0,1.0,90,0.0,0.0,0.0,0.0,0.0,0,Por
2021-22,Domenico Berardi,Sassuolo,26.0,33.0,2.819,15.0,14.0,9.0,6.0,9.0,0,Att
2021-22,Bartosz Bereszyński,Sampdoria,29.0,35.0,2.946,0.0,3.0,0.0,0.0,12.0,0,Dif
2021-22,Etrit Berisha,Torino,32.0,10.0,900,0.0,0.0,0.0,0.0,1.0,0,Por
2021-22,Federico Bernardeschi,Juventus,27.0,28.0,1.475,1.0,3.0,1.0,0.0,5.0,0,Cen
2021-22,Federico Bernardeschi,Juventus,27.0,28.0,1.475,1.0,3.0,1.0,0.0,5.0,0,Att
2021-22,Nicolò Bertola,Spezia,18.0,2.0,35,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Nicolò Bertola,Spezia,18.0,2.0,35,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Daniel Bessa,Hellas Verona,28.0,24.0,768,1.0,1.0,1.0,0.0,5.0,1,Cen
2021-22,Beto,Udinese,23.0,28.0,2.173,11.0,0.0,11.0,0.0,1.0,0,Att
2021-22,Luis Binks,Bologna,19.0,15.0,646,0.0,0.0,0.0,0.0,3.0,0,Dif
2021-22,Cristiano Biraghi,Fiorentina,28.0,37.0,3.153,4.0,1.0,3.0,1.0,5.0,1,Dif
2021-22,Davide Biraschi,Genoa,27.0,14.0,930,0.0,0.0,0.0,0.0,4.0,0,Dif
2021-22,Bjarki Bjarkason,Venezia,21.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Jeremie Boga,Atalanta,24.0,15.0,764,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Jeremie Boga,Atalanta,24.0,15.0,764,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Jeremie Boga,Sassuolo,24.0,12.0,670,0.0,2.0,0.0,0.0,0.0,0,Att
2021-22,Jeremie Boga,Sassuolo,24.0,12.0,670,0.0,2.0,0.0,0.0,0.0,0,Cen
2021-22,Luka Bogdan,Salernitana,25.0,6.0,399,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Emil Bohinen,Salernitana,22.0,11.0,699,0.0,1.0,0.0,0.0,5.0,0,Cen
2021-22,Giacomo Bonaventura,Fiorentina,31.0,31.0,2.266,4.0,4.0,4.0,0.0,8.0,1,Cen
2021-22,Federico Bonazzoli,Salernitana,24.0,32.0,1.866,10.0,0.0,8.0,2.0,6.0,0,Att
2021-22,Federico Bonazzoli,Salernitana,24.0,32.0,1.866,10.0,0.0,8.0,2.0,6.0,0,Cen
2021-22,Kevin Bonifazi,Bologna,25.0,22.0,1.210,0.0,0.0,0.0,0.0,4.0,1,Dif
2021-22,Leonardo Bonucci,Juventus,34.0,24.0,2.005,5.0,0.0,2.0,3.0,1.0,0,Dif
2021-22,Mehdi Bourabia,Spezia,29.0,8.0,282,1.0,0.0,1.0,0.0,0.0,0,Cen
2021-22,Edoardo Bove,Roma,19.0,11.0,68,1.0,0.0,1.0,0.0,0.0,0,Cen
2021-22,Edoardo Bove,Roma,19.0,11.0,68,1.0,0.0,1.0,0.0,0.0,0,Dif
2021-22,Josip Brekalo,Torino,23.0,32.0,2.286,7.0,2.0,7.0,0.0,1.0,0,Cen
2021-22,Gleison Bremer,Torino,24.0,33.0,2.890,3.0,1.0,3.0,0.0,7.0,0,Dif
2021-22,Marcelo Brozović,Inter,28.0,35.0,2.937,2.0,1.0,2.0,0.0,7.0,0,Cen
2021-22,Aleksander Buksa,Genoa,18.0,4.0,63,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Alessandro Buongiorno,Torino,22.0,23.0,1.181,0.0,1.0,0.0,0.0,5.0,0,Dif
2021-22,Gianluca Busio,Venezia,19.0,29.0,1.950,1.0,1.0,1.0,0.0,8.0,0,Cen
2021-22,Arthur Cabral,Fiorentina,23.0,14.0,749,2.0,2.0,2.0,0.0,1.0,0,Att
2021-22,Jovane Cabral,Lazio,23.0,3.0,190,1.0,0.0,1.0,0.0,0.0,0,Att
2021-22,Liberato Cacace,Empoli,20.0,10.0,466,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Martín Cáceres,Cagliari,34.0,14.0,832,1.0,1.0,1.0,0.0,3.0,1,Dif
2021-22,Felipe Caicedo,Genoa,32.0,9.0,284,1.0,2.0,1.0,0.0,1.0,0,Att
2021-22,Felipe Caicedo,Inter,32.0,3.0,23,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Felipe Caicedo,Inter,32.0,3.0,23,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Davide Calabria,Milan,24.0,26.0,2.119,2.0,2.0,2.0,0.0,2.0,0,Dif
2021-22,Riccardo Calafiori,Genoa,19.0,3.0,82,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Riccardo Calafiori,Roma,19.0,6.0,174,0.0,1.0,0.0,0.0,2.0,0,Dif
2021-22,Mattia Caldara,Venezia,27.0,31.0,2.704,1.0,0.0,1.0,0.0,9.0,0,Dif
2021-22,Hakan Çalhanoğlu,Inter,27.0,34.0,2.480,7.0,12.0,4.0,3.0,11.0,0,Cen
2021-22,José María Callejón,Fiorentina,34.0,30.0,1.298,1.0,2.0,1.0,0.0,0.0,0,Att
2021-22,Andrea Cambiaso,Genoa,21.0,26.0,1.790,1.0,4.0,1.0,0.0,5.0,1,Dif
2021-22,Matteo Cancellieri,Hellas Verona,19.0,12.0,227,1.0,0.0,1.0,0.0,1.0,0,Cen
2021-22,Matteo Cancellieri,Hellas Verona,19.0,12.0,227,1.0,0.0,1.0,0.0,1.0,0,Dif
2021-22,Antonio Candreva,Sampdoria,34.0,36.0,3.119,7.0,10.0,6.0,1.0,6.0,1,Cen
2021-22,Antonio Candreva,Sampdoria,34.0,36.0,3.119,7.0,10.0,6.0,1.0,6.0,1,Att
2021-22,Leonardo Capezzi,Salernitana,26.0,5.0,175,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Gianluca Caprari,Hellas Verona,28.0,35.0,2.739,12.0,7.0,10.0,2.0,4.0,0,Cen
2021-22,Gianluca Caprari,Hellas Verona,28.0,35.0,2.739,12.0,7.0,10.0,2.0,4.0,0,Att
2021-22,Francesco Caputo,Sampdoria,33.0,36.0,2.790,11.0,3.0,11.0,0.0,0.0,0,Att
2021-22,Francesco Caputo,Sassuolo,33.0,2.0,156,0.0,1.0,0.0,0.0,1.0,0,Att
2021-22,Andrea Carboni,Cagliari,20.0,30.0,2.215,0.0,0.0,0.0,0.0,6.0,0,Dif
2021-22,Nicolò Casale,Hellas Verona,23.0,36.0,2.586,0.0,1.0,0.0,0.0,10.0,0,Dif
2021-22,Francesco Cassata,Genoa,24.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Samu Castillejo,Milan,26.0,5.0,125,0.0,0.0,0.0,0.0,1.0,0,Att
2021-22,Samu Castillejo,Milan,26.0,5.0,125,0.0,0.0,0.0,0.0,1.0,0,Cen
2021-22,Gaetano Castrovilli,Fiorentina,24.0,23.0,1.391,1.0,1.0,1.0,0.0,4.0,0,Cen
2021-22,Danilo Cataldi,Lazio,26.0,32.0,1.707,1.0,2.0,1.0,0.0,8.0,0,Cen
2021-22,Pietro Ceccaroni,Venezia,25.0,35.0,3.122,2.0,1.0,2.0,0.0,7.0,1,Dif
2021-22,Federico Ceccherini,Hellas Verona,29.0,34.0,2.358,1.0,0.0,1.0,0.0,12.0,1,Dif
2021-22,Emil Ceide,Sassuolo,19.0,6.0,53,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Emil Ceide,Sassuolo,19.0,6.0,53,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Luca Ceppitelli,Cagliari,31.0,24.0,1.445,1.0,1.0,1.0,0.0,3.0,0,Dif
2021-22,Damir Ceter,Cagliari,23.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Julian Chabot,Sampdoria,23.0,11.0,490,0.0,0.0,0.0,0.0,5.0,0,Dif
2021-22,Giorgio Chiellini,Juventus,36.0,21.0,1.354,0.0,0.0,0.0,0.0,2.0,0,Dif
2021-22,Federico Chiesa,Juventus,23.0,14.0,863,2.0,2.0,2.0,0.0,0.0,0,Cen
2021-22,Federico Chiesa,Juventus,23.0,14.0,863,2.0,2.0,2.0,0.0,0.0,0,Att
2021-22,Vlad Chiricheș,Sassuolo,31.0,29.0,2.300,0.0,0.0,0.0,0.0,4.0,0,Dif
2021-22,Riccardo Ciervo,Sampdoria,19.0,10.0,227,0.0,1.0,0.0,0.0,0.0,0,Cen
2021-22,Riccardo Ciervo,Sampdoria,19.0,10.0,227,0.0,1.0,0.0,0.0,0.0,0,Dif
2021-22,Moustapha Cissé,Atalanta,17.0,3.0,38,1.0,0.0,1.0,0.0,0.0,0,Att
2021-22,Giorgio Cittadini,Atalanta,19.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Ebrima Colley,Spezia,21.0,11.0,394,0.0,0.0,0.0,0.0,1.0,0,Att
2021-22,Ebrima Colley,Spezia,21.0,11.0,394,0.0,0.0,0.0,0.0,1.0,0,Cen
2021-22,Omar Colley,Sampdoria,28.0,32.0,2.745,0.0,0.0,0.0,0.0,6.0,1,Dif
2021-22,Andrea Consigli,Sassuolo,34.0,37.0,3.322,0.0,0.0,0.0,0.0,2.0,0,Por
2021-22,Andrea Conti,Sampdoria,27.0,7.0,234,1.0,0.0,1.0,0.0,1.0,0,Dif
2021-22,Andrea Conti,Sampdoria,27.0,7.0,234,1.0,0.0,1.0,0.0,1.0,0,Cen
2021-22,Andrea Conti,Milan,27.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Diego Coppola,Hellas Verona,17.0,4.0,249,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Joaquín Correa,Inter,26.0,26.0,1.025,6.0,1.0,6.0,0.0,2.0,0,Att
2021-22,Lassana Coulibaly,Salernitana,25.0,31.0,2.332,0.0,0.0,0.0,0.0,3.0,0,Cen
2021-22,Mamadou Coulibaly (calciatore 1999),Salernitana,22.0,12.0,808,2.0,0.0,2.0,0.0,1.0,0,Cen
2021-22,Alessio Cragno,Cagliari,27.0,35.0,3.150,0.0,0.0,0.0,0.0,3.0,0,Por
2021-22,Domenico Criscito,Genoa,34.0,20.0,1.618,6.0,1.0,0.0,6.0,4.0,0,Dif
2021-22,Bryan Cristante,Roma,26.0,34.0,2.678,2.0,0.0,2.0,0.0,9.0,0,Cen
2021-22,Domen Črnigoj,Venezia,25.0,34.0,1.881,3.0,1.0,3.0,0.0,3.0,0,Cen
2021-22,Giovanni Crociata,Empoli,23.0,1.0,15,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Juan Cuadrado,Juventus,33.0,33.0,2.487,4.0,3.0,4.0,0.0,9.0,0,Dif
2021-22,Juan Cuadrado,Juventus,33.0,33.0,2.487,4.0,3.0,4.0,0.0,9.0,0,Cen
2021-22,Mickaël Cuisance,Venezia,21.0,13.0,918,0.0,0.0,0.0,0.0,2.0,0,Cen
2021-22,Patrick Cutrone,Empoli,23.0,28.0,1.401,3.0,0.0,3.0,0.0,1.0,0,Att
2021-22,Danilo D'Ambrosio,Inter,32.0,20.0,1.000,1.0,1.0,1.0,0.0,2.0,0,Dif
2021-22,Mikkel Damsgaard,Sampdoria,21.0,11.0,578,0.0,0.0,0.0,0.0,1.0,0,Cen
2021-22,Mikkel Damsgaard,Sampdoria,21.0,11.0,578,0.0,0.0,0.0,0.0,1.0,0,Att
2021-22,Danilo Luiz da Silva,Juventus,30.0,22.0,1.893,1.0,2.0,1.0,0.0,6.0,0,Dif
2021-22,Danilo Luiz da Silva,Juventus,30.0,22.0,1.893,1.0,2.0,1.0,0.0,6.0,0,Cen
2021-22,Ebrima Darboe,Roma,20.0,1.0,63,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Matteo Darmian,Inter,31.0,25.0,1.507,2.0,1.0,2.0,0.0,4.0,0,Dif
2021-22,Paweł Dawidowicz,Hellas Verona,26.0,17.0,1.198,0.0,0.0,0.0,0.0,3.0,0,Dif
2021-22,Sebastian De Maio,Udinese,34.0,2.0,180,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Tommaso De Nipoti,Atalanta,18.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Mattia De Sciglio,Juventus,28.0,20.0,1.168,1.0,2.0,1.0,0.0,2.0,1,Dif
2021-22,Lorenzo De Silvestri,Bologna,33.0,31.0,2.294,3.0,2.0,3.0,0.0,7.0,0,Dif
2021-22,Grégoire Defrel,Sassuolo,30.0,38.0,1.362,2.0,2.0,2.0,0.0,3.0,0,Att
2021-22,Alessandro Deiola,Cagliari,25.0,33.0,2.129,4.0,1.0,4.0,0.0,5.0,0,Cen
2021-22,Filippo Delli Carri,Salernitana,22.0,5.0,334,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Merih Demiral,Atalanta,23.0,28.0,1.917,1.0,2.0,1.0,0.0,8.0,0,Dif
2021-22,Diego Demme,Napoli,29.0,19.0,692,1.0,0.0,1.0,0.0,4.0,0,Cen
2021-22,Fabio Depaoli,Hellas Verona,24.0,18.0,703,1.0,1.0,1.0,0.0,3.0,0,Dif
2021-22,Fabio Depaoli,Sampdoria,24.0,6.0,112,0.0,0.0,0.0,0.0,1.0,0,Cen
2021-22,Fabio Depaoli,Sampdoria,24.0,6.0,112,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Mattia Destro,Genoa,30.0,27.0,1.744,9.0,1.0,9.0,0.0,4.0,0,Att
2021-22,Gerard Deulofeu,Udinese,27.0,34.0,2.616,13.0,5.0,12.0,1.0,9.0,0,Att
2021-22,Gerard Deulofeu,Udinese,27.0,34.0,2.616,13.0,5.0,12.0,1.0,9.0,0,Cen
2021-22,Jacopo Dezi,Venezia,29.0,1.0,16,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Samuel Di Carmine,Hellas Verona,32.0,1.0,36,0.0,0.0,0.0,0.0,1.0,0,Att
2021-22,Federico Di Francesco,Empoli,27.0,26.0,1.367,5.0,0.0,5.0,0.0,2.0,0,Att
2021-22,Federico Di Francesco,Empoli,27.0,26.0,1.367,5.0,0.0,5.0,0.0,2.0,0,Cen
2021-22,Giovanni Di Lorenzo,Napoli,27.0,33.0,2.869,1.0,4.0,1.0,0.0,3.0,0,Dif
2021-22,Francesco Di Mariano,Venezia,25.0,1.0,62,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Francesco Di Tacchio,Salernitana,31.0,18.0,1.255,0.0,0.0,0.0,0.0,3.0,0,Cen
2021-22,Amadou Diawara,Roma,24.0,4.0,170,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Brahim Díaz,Milan,21.0,31.0,1.855,3.0,3.0,3.0,0.0,4.0,0,Cen
2021-22,Mitchell Dijks,Bologna,28.0,16.0,694,0.0,2.0,0.0,0.0,2.0,0,Dif
2021-22,Mitchell Dijks,Bologna,28.0,16.0,694,0.0,2.0,0.0,0.0,2.0,0,Att
2021-22,Federico Dimarco,Inter,23.0,32.0,1.430,2.0,3.0,2.0,0.0,1.0,0,Dif
2021-22,Filippo Distefano,Fiorentina,17.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Koffi Djidji,Torino,28.0,25.0,1.735,0.0,0.0,0.0,0.0,6.0,1,Dif
2021-22,Berat Djimsiti,Atalanta,28.0,31.0,2.256,1.0,1.0,1.0,0.0,6.0,0,Dif
2021-22,Nicolás Domínguez,Bologna,23.0,28.0,2.015,0.0,3.0,0.0,0.0,8.0,0,Cen
2021-22,Bartłomiej Drągowski,Fiorentina,23.0,7.0,556,0.0,0.0,0.0,0.0,0.0,1,Por
2021-22,Radu Drăgușin,Sampdoria,19.0,13.0,620,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Radu Drăgușin,Salernitana,19.0,7.0,488,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Denzel Dumfries,Inter,25.0,33.0,2.028,5.0,4.0,5.0,0.0,3.0,0,Dif
2021-22,Alfred Duncan,Fiorentina,28.0,33.0,1.931,2.0,2.0,2.0,0.0,3.0,0,Cen
2021-22,Paulo Dybala,Juventus,27.0,29.0,2.061,10.0,5.0,9.0,1.0,3.0,0,Att
2021-22,Paulo Dybala,Juventus,27.0,29.0,2.061,10.0,5.0,9.0,1.0,3.0,0,Cen
2021-22,Edin Džeko,Inter,35.0,36.0,2.469,13.0,6.0,13.0,0.0,2.0,0,Att
2021-22,Tyronne Ebuehi,Venezia,25.0,19.0,1.138,0.0,0.0,0.0,0.0,1.0,1,Dif
2021-22,Éderson,Salernitana,22.0,15.0,1.147,2.0,1.0,2.0,0.0,5.0,0,Cen
2021-22,Albin Ekdal,Sampdoria,32.0,26.0,1.637,1.0,0.0,1.0,0.0,11.0,1,Cen
2021-22,Caleb Ekuban,Genoa,27.0,30.0,1.716,1.0,2.0,1.0,0.0,2.0,0,Att
2021-22,Caleb Ekuban,Genoa,27.0,30.0,1.716,1.0,2.0,1.0,0.0,2.0,0,Cen
2021-22,Elif Elmas,Napoli,21.0,37.0,1.620,3.0,4.0,3.0,0.0,3.0,0,Att
2021-22,Elif Elmas,Napoli,21.0,37.0,1.620,3.0,4.0,3.0,0.0,3.0,0,Cen
2021-22,Martin Erlic,Spezia,23.0,30.0,2.576,2.0,0.0,2.0,0.0,5.0,0,Dif
2021-22,Gonzalo Escalante,Lazio,28.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Diego Falcinelli,Bologna,30.0,6.0,66,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Wladimiro Falcone,Sampdoria,26.0,10.0,855,0.0,0.0,0.0,0.0,2.0,0,Por
2021-22,Paolo Faragò,Cagliari,28.0,1.0,16,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Davide Faraoni,Hellas Verona,29.0,32.0,2.572,4.0,5.0,4.0,0.0,8.0,1,Dif
2021-22,Mohamed Fares,Genoa,25.0,9.0,587,2.0,1.0,2.0,0.0,2.0,0,Dif
2021-22,Mohamed Fares,Genoa,25.0,9.0,587,2.0,1.0,2.0,0.0,2.0,0,Att
2021-22,Diego Farias,Cagliari,31.0,4.0,66,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Diego Farias,Cagliari,31.0,4.0,66,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Andrea Favilli,Genoa,24.0,1.0,36,0.0,0.0,0.0,0.0,0.0,0,Att
2021-22,Federico Fazio,Salernitana,34.0,16.0,1.434,1.0,0.0,1.0,0.0,3.0,1,Dif
2021-22,Luiz Felipe Ramos Marchi,Lazio,24.0,31.0,2.491,0.0,0.0,0.0,0.0,9.0,1,Dif
2021-22,Alex Ferrari,Sampdoria,27.0,23.0,1.643,1.0,0.0,1.0,0.0,4.0,0,Dif
2021-22,Salvador Ferrer,Spezia,23.0,27.0,1.495,0.0,3.0,0.0,0.0,3.0,0,Dif
2021-22,Salvador Ferrer,Spezia,23.0,27.0,1.495,0.0,3.0,0.0,0.0,3.0,0,Cen
2021-22,Riccardo Fiamozzi,Empoli,28.0,10.0,620,0.0,1.0,0.0,0.0,1.0,0,Dif
2021-22,Luca Fiordilino,Venezia,25.0,15.0,661,0.0,0.0,0.0,0.0,2.0,0,Cen
2021-22,Vincenzo Fiorillo,Salernitana,31.0,1.0,90,0.0,0.0,0.0,0.0,0.0,0,Por
2021-22,Alessandro Florenzi,Milan,30.0,24.0,1.152,2.0,0.0,2.0,0.0,2.0,0,Dif
2021-22,Alessandro Florenzi,Milan,30.0,24.0,1.152,2.0,0.0,2.0,0.0,2.0,0,Att
2021-22,Fernando Forestieri,Udinese,31.0,4.0,58,2.0,1.0,2.0,0.0,1.0,0,Att
2021-22,Fernando Forestieri,Udinese,31.0,4.0,58,2.0,1.0,2.0,0.0,1.0,0,Cen
2021-22,Francesco Forte,Venezia,28.0,12.0,422,1.0,0.0,1.0,0.0,3.0,0,Att
2021-22,Gianluca Frabotta,Hellas Verona,22.0,2.0,20,0.0,0.0,0.0,0.0,0.0,0,Dif
2021-22,Gianluca Frabotta,Hellas Verona,22.0,2.0,20,0.0,0.0,0.0,0.0,0.0,0,Cen
2021-22,Davide Frattesi,Sassuolo,21.0,36.0,2.854,4.0,3.0,4.0,0.0,6.0,0,Cen
2021-22,Morten Frendrup,Genoa,20.0,10.0,695,0.0,0.0,0.0,0.0,1.0,0,Dif
2021-22,Morten Frendrup,Genoa,20.0,10.0,695,0.0,0.0,0.0,0.0,1.0,0,Cen
2021-22,Remo Freuler,Atalanta,29.0,29.0,2.369,1.0,3.0,1.0,0.0,10.0,0,Cen
2021-22,Matteo Gabbia,Milan,21.0,8.0,537,0.0,0.0,0.0,0.0,3.0,0,Dif
2021-22,Manolo Gabbiadini,Sampdoria,29.0,18.0,1.140,6.0,2.0,6.0,0.0,3.0,0,Att
